country,city,followers_count,has_mobile,last_seen_platform,political,langs,religion_id,alcohol,smoking,relation,sex,university,age
1.0,2.0,133,1,2.0,,1,0,,,0,2,8,33.6974674880219
1.0,2.0,251,1,4.0,3.0,0,0,,,0,1,67,34.061601642710464
1.0,340.0,444,1,4.0,,1,0,0.0,4.0,1,2,0,35.277207392197134
1.0,2.0,467,1,2.0,,1,0,0.0,0.0,1,2,48,32.23271731690623
1.0,1.0,213,1,2.0,,1,0,,,0,1,235,31.315537303216967
1.0,2.0,100,1,2.0,4.0,0,0,,,0,2,60,35.03353867214237
1.0,2.0,580,1,4.0,4.0,0,0,,,4,1,989,31.211498973305954
1.0,2.0,45,1,1.0,3.0,1,0,3.0,2.0,7,2,62,29.645448323066397
1.0,2.0,510,1,1.0,,0,0,,,4,2,34,31.039014373716636
1.0,2.0,363,1,1.0,,2,0,0.0,0.0,0,1,18004,29.809719370294317
1.0,1.0,224,1,4.0,8.0,0,0,,,4,1,242,31.028062970568104
1.0,1.0,6,0,7.0,8.0,0,0,,,0,2,2,34.50239561943875
1.0,1.0,16,1,4.0,,0,0,,,4,2,239,59.945242984257355
1.0,48.0,1731,1,7.0,,1,0,2.0,2.0,1,2,0,67.57289527720741
1.0,2.0,36,1,7.0,5.0,0,0,0.0,0.0,4,2,1,33.399041752224505
1.0,1.0,131,1,2.0,,1,0,2.0,1.0,0,2,1187585,30.444900752908968
1.0,2.0,6,1,4.0,,0,0,,,0,2,0,84.23545516769336
1.0,2.0,64,1,2.0,3.0,1,0,,,4,2,1173072,30.92950034223135
1.0,2.0,156,0,7.0,6.0,0,0,4.0,4.0,6,1,62,29.322381930184804
1.0,2.0,62,1,7.0,,0,0,,,4,2,6,41.74401095140315
1.0,87.0,57,1,7.0,,1,0,,,0,2,629,33.713894592744694
1.0,2.0,46,0,7.0,6.0,0,0,,,0,2,43,33.489390828199866
1.0,1.0,35,1,7.0,,2,0,,2.0,0,2,241,31.389459274469537
,,20,0,7.0,,0,1,,,0,2,176137,27.340177960301162
1.0,2.0,9,1,7.0,,1,0,,,0,2,56,58.40383299110199
1.0,2.0,92,1,4.0,,2,0,0.0,0.0,4,2,56,30.03969883641341
1.0,1.0,264,1,4.0,3.0,0,0,3.0,2.0,0,2,293,32.85968514715948
,,245,1,2.0,,1,0,0.0,0.0,0,1,251,30.453114305270358
1.0,1048255.0,412,1,4.0,,1,0,,,4,1,56,33.393566050650236
1.0,2.0,288,1,2.0,,1,0,0.0,0.0,4,2,63,31.1047227926078
1.0,152.0,545,1,1.0,3.0,1,0,,3.0,4,1,887,30.836413415468854
1.0,49.0,47,1,7.0,3.0,0,0,,,0,2,477,35.82477754962355
1.0,2.0,37,0,7.0,6.0,0,0,,,1,2,65,36.947296372347715
1.0,2.0,244,1,7.0,,1,0,0.0,0.0,0,2,56,33.043121149897324
1.0,2.0,87,1,7.0,,0,0,0.0,0.0,4,2,62,33.82614647501711
1.0,1.0,63,1,4.0,,1,0,,,1,2,219,31.37577002053388
1.0,1.0,16,1,2.0,4.0,1,0,,,0,2,2,30.633812457221083
1.0,2.0,149,1,4.0,,1,0,,,7,1,989,35.59479808350445
1.0,1.0,310,1,4.0,,1,0,,,4,1,694,39.35386721423682
1.0,2.0,39,1,7.0,,1,0,,,6,2,65,32.26283367556468
1.0,81.0,13,1,7.0,8.0,0,1,,,4,2,9269,42.32443531827516
1.0,197.0,403,1,4.0,3.0,1,102,4.0,4.0,7,1,40,31.561943874058862
1.0,1.0,167,1,2.0,,0,0,,,2,1,194,32.84873374401095
1.0,2.0,34,0,7.0,,0,0,,,1,2,33,31.874058863791923
1.0,1.0,182,1,7.0,8.0,0,0,4.0,0.0,0,2,0,32.016427104722794
1.0,2.0,275,1,4.0,,1,0,0.0,4.0,4,1,40,33.752224503764545
1.0,110.0,93,1,7.0,,1,0,,,1,2,730,36.50924024640657
1.0,2.0,4,1,7.0,,0,0,,,4,2,1173072,40.99110198494182
1.0,1.0,39,0,7.0,5.0,0,0,,,0,2,0,31.03080082135524
1.0,2.0,187,1,4.0,,0,0,0.0,0.0,4,1,1,39.50171115674196
1.0,2.0,30,1,7.0,,0,0,,,0,2,1,36.350444900752905
1.0,2.0,61,1,7.0,2.0,0,0,,,4,2,6,33.530458590006845
1.0,2.0,248,1,2.0,6.0,0,0,,,4,1,81,30.973305954825463
1.0,2.0,295,1,2.0,,1,0,,,4,1,0,29.09240246406571
1.0,2.0,30,1,7.0,,0,0,,,0,1,69,21.77686516084873
1.0,2.0,473,1,1.0,,1,0,0.0,0.0,4,1,56,34.38466803559206
1.0,2.0,609,1,1.0,,1,0,0.0,0.0,4,2,1,32.394250513347025
1.0,1.0,283,1,1.0,,1,0,,,0,1,0,35.29089664613278
1.0,1.0,335,1,4.0,,4,101,,,0,1,5627,33.80424366872005
1.0,2.0,72,1,7.0,8.0,3,200,1.0,3.0,0,2,56,40.016427104722794
1.0,2.0,280,1,7.0,3.0,1,0,,,4,1,37,32.815879534565376
1.0,1.0,16,0,7.0,,0,0,,,4,1,330,35.98904859685147
1.0,2.0,191,1,2.0,,1,0,,,0,1,1,33.366187542778924
1.0,2.0,45,1,7.0,,1,0,0.0,0.0,4,2,628,32.47912388774812
1.0,1.0,187,1,7.0,3.0,1,0,0.0,0.0,4,1,326,31.12662559890486
1.0,2.0,136,1,1.0,,3,0,0.0,0.0,4,1,0,40.632443531827505
1.0,2.0,379,1,4.0,,1,0,,,4,1,1,37.54962354551677
1.0,1.0,48,1,2.0,,2,0,,,4,2,343,31.770020533880906
1.0,2.0,151,1,4.0,,1,0,,,0,1,29,32.88980150581793
1.0,2.0,537,1,4.0,,1,0,,,0,1,1173072,33.738535249828885
1.0,72.0,329,1,2.0,,2,0,0.0,0.0,4,2,574,33.03490759753593
1.0,99.0,110,1,7.0,,2,0,,,0,2,671,32.1368925393566
1.0,143.0,532,1,2.0,8.0,2,0,4.0,4.0,1,1,0,31.42231348391513
1.0,2.0,144,1,7.0,,1,0,,,4,1,63,32.369609856262834
1.0,1.0,96,1,1.0,,1,0,1.0,1.0,4,1,291,34.69952087611225
1.0,1.0,268,1,4.0,4.0,2,0,5.0,5.0,1,1,131,35.01984941820671
1.0,1.0,296,1,2.0,,1,0,0.0,0.0,4,1,0,31.389459274469537
87.0,4189791.0,172,1,4.0,,0,0,,,4,1,233,38.53251197809718
1.0,2.0,205,1,2.0,,1,0,0.0,0.0,0,1,0,33.24024640657084
1.0,2.0,101,1,7.0,6.0,1,0,4.0,3.0,0,2,0,32.14784394250513
1.0,1.0,44,1,7.0,8.0,0,0,3.0,2.0,0,2,239,32.75838466803559
1.0,119.0,43,1,4.0,3.0,1,0,2.0,2.0,4,1,792,56.73648186173853
1.0,1.0,586,1,2.0,8.0,0,0,0.0,3.0,0,1,243,33.171800136892536
1.0,2.0,24,0,7.0,8.0,0,1,,,0,1,65,34.14647501711157
1.0,2.0,569,1,1.0,,1,0,0.0,0.0,0,2,0,34.67488021902806
1.0,1.0,73,1,2.0,,0,0,,,4,2,338,31.633127994524298
1.0,2.0,14,1,7.0,,1,0,,,4,2,6,32.84325804243669
1.0,2.0,13,1,7.0,,0,0,,,1,2,0,33.24024640657084
1.0,1.0,500,1,4.0,,1,101,,,4,1,326,34.30800821355236
1.0,2849.0,0,1,1.0,4.0,2,167,3.0,1.0,0,2,538,30.921286789869953
1.0,1.0,60,1,7.0,4.0,1,0,0.0,0.0,0,2,57,34.06981519507187
1.0,2.0,33,1,4.0,,1,0,,,0,2,56,41.456536618754285
1.0,2.0,342,1,4.0,,2,0,0.0,0.0,0,1,56,30.49691991786448
1.0,2.0,86,1,2.0,,1,0,,,4,1,48,29.91649555099247
1.0,2.0,496,1,4.0,,1,0,0.0,0.0,4,1,0,32.0
1.0,2.0,13,1,7.0,,0,0,,,0,2,53,30.90759753593429
1.0,2.0,111,1,7.0,4.0,1,0,2.0,2.0,4,2,1,30.050650239561943
1.0,1.0,33,1,2.0,,2,0,,,0,2,264,31.06365503080082
1.0,1.0,577,1,2.0,,0,0,0.0,0.0,0,1,0,30.647501711156746
1.0,1.0,222,1,4.0,,0,0,,,4,1,319,34.97330595482546
1.0,801.0,1024,1,4.0,,1,0,0.0,0.0,4,1,207,32.24366872005476
1.0,2.0,23,1,1.0,2.0,0,0,,,0,2,34,35.780971937029435
1.0,2.0,121,1,1.0,3.0,1,0,4.0,4.0,1,2,3997,34.21492128678987
1.0,2.0,506,1,1.0,,1,0,,,3,1,34,30.2340862422998
1.0,2.0,46,1,7.0,,1,0,,,4,2,1,37.94113620807666
1.0,1.0,228,1,1.0,,0,0,,,4,1,2,33.210130047912386
1.0,61.0,1045,1,4.0,,0,0,0.0,0.0,4,1,539,31.32375085557837
1.0,1.0,451,1,7.0,4.0,1,200,2.0,2.0,4,2,2,31.34839151266256
1.0,2.0,14,0,7.0,3.0,0,0,,,4,1,48,65.99315537303217
1.0,1.0,127,1,2.0,,0,0,0.0,0.0,4,1,323,31.101984941820675
1.0,246.0,388,1,7.0,4.0,1,0,0.0,2.0,4,2,862,37.492128678986994
1.0,1.0,224,1,4.0,,1,102,0.0,0.0,4,1,269,31.94524298425736
207.0,1904869.0,28,1,4.0,,0,0,,,2,2,0,39.279945242984255
1.0,1.0,52,1,1.0,,0,0,,,0,2,2,38.119096509240244
1.0,2.0,135,1,4.0,,0,0,,,0,1,34,34.9678302532512
1.0,1.0,130,1,4.0,3.0,1,0,,,4,2,269,31.54277891854894
,,318,1,2.0,,1,0,0.0,0.0,0,2,0,30.91307323750856
1.0,1.0,62,1,1.0,,0,0,,,0,1,254,32.95277207392196
1.0,1.0,39,1,4.0,3.0,1,0,,,4,1,289,34.220396988364136
1.0,1.0,183,1,2.0,,1,0,0.0,0.0,0,1,2,32.974674880219034
1.0,1.0,61,1,4.0,,0,0,,,4,2,338,33.99041752224504
1.0,2.0,371,1,7.0,,0,0,0.0,1.0,4,1,1173072,31.189596167008897
1.0,,77,1,4.0,6.0,1,0,3.0,,1,1,243,31.772758384668034
1.0,2.0,798,1,2.0,7.0,2,0,4.0,3.0,4,2,1173072,30.28884325804244
207.0,4351.0,63,1,4.0,3.0,2,102,3.0,4.0,1,2,120920,30.677618069815196
1.0,2.0,10,1,7.0,,1,0,,,0,2,68,37.505817932922646
1.0,1.0,169,1,2.0,,1,0,,,7,2,253,31.6249144421629
1.0,136.0,182,1,1.0,2.0,1,200,2.0,2.0,0,2,60,34.93497604380561
1.0,2.0,324,1,2.0,4.0,0,0,,,4,1,66,35.66324435318276
1.0,151.0,28602,1,2.0,8.0,2,0,0.0,2.0,1,1,881,32.747433264887064
1.0,1.0,297,1,4.0,,0,0,,,4,1,261,34.69404517453799
1.0,2.0,123,1,2.0,,1,0,,,0,2,41,30.751540041067766
1.0,2.0,196,1,2.0,,1,0,0.0,0.0,0,1,63,33.79876796714579
1.0,1.0,588,1,2.0,,2,0,0.0,0.0,0,2,69,32.48733744010951
1.0,722.0,500,1,4.0,,0,0,,2.0,4,1,194646,31.03080082135524
209.0,1937764.0,126,1,2.0,,3,0,0.0,0.0,7,1,311507,29.78507871321013
1.0,1.0,148,1,2.0,,1,0,0.0,0.0,4,1,219,32.394250513347025
1.0,2.0,1296,1,2.0,,1,0,,,4,1,70,37.04585900068447
1.0,72.0,1146,1,7.0,,2,0,0.0,0.0,0,2,364,33.979466119096514
1.0,42.0,60,1,4.0,,0,0,,,4,1,452,36.476386036960996
1.0,143.0,79,1,7.0,,1,0,0.0,0.0,0,2,1189089,32.361396303901444
1.0,1.0,40,1,7.0,8.0,2,0,1.0,1.0,4,2,269,32.06570841889117
1.0,2.0,50,1,4.0,8.0,0,0,,,4,2,56,35.657768651608485
1.0,1.0,86,1,2.0,,0,0,,,0,2,128,34.376454483230674
1.0,270.0,114,1,2.0,3.0,1,0,,,6,2,0,33.059548254620125
1.0,,49,0,7.0,,0,0,,,0,1,1173072,28.928131416837783
1.0,157.0,128,1,4.0,6.0,0,0,0.0,0.0,4,2,239,33.35523613963039
1.0,1.0,705,1,4.0,,1,0,,,0,1,212,31.290896646132783
1.0,1.0,45,1,7.0,3.0,0,0,,,0,1,328,30.46954140999316
1.0,1.0,62,1,2.0,,0,0,,,0,2,247,30.483230663928808
1.0,1.0,103,1,1.0,,1,0,,,4,1,328,32.37782340862423
1.0,149.0,994,1,4.0,,0,0,0.0,0.0,4,1,870,33.73032169746749
1.0,1.0,37,1,4.0,,1,102,,,4,2,263,33.568788501026695
1.0,1.0,185,1,2.0,,0,0,0.0,0.0,4,1,2,30.420260095824776
1.0,2.0,122,1,4.0,,1,1,,,4,1,51,36.41067761806981
1.0,2.0,59,1,4.0,,0,0,,,1,2,68,33.65366187542779
1.0,1.0,143,1,2.0,,0,102,3.0,3.0,0,2,206,30.94866529774127
,,317,1,7.0,3.0,0,0,,,7,1,1173072,32.75564681724846
1.0,2.0,1148,1,4.0,,0,0,,,4,1,1,29.45653661875428
1.0,1.0,195,1,7.0,4.0,0,0,,,4,1,326,34.19028062970568
1.0,1.0,22,0,7.0,7.0,0,0,,,6,2,304,32.28473648186173
4.0,1517767.0,44,1,7.0,,0,0,,,4,2,6,32.739219712525674
1.0,1.0,44,1,3.0,,0,0,0.0,0.0,0,2,247,32.71731690622861
1.0,1.0,190,1,4.0,,0,0,0.0,0.0,0,1,255,30.55441478439425
1.0,1.0,46,1,4.0,8.0,0,0,,,4,2,278,35.613963039014365
,,72,1,1.0,3.0,0,1,,,0,1,5,37.55509924709104
1.0,2.0,263,1,2.0,,1,0,,,4,1,0,36.56399726214922
1.0,1.0,92,1,4.0,3.0,0,0,,,4,1,243,31.789185489390825
209.0,5235803.0,77,1,2.0,8.0,0,102,,,2,1,1,33.90554414784394
1.0,2.0,325,1,4.0,,1,0,,,4,2,48,48.09034907597536
1.0,1.0,82,1,2.0,1.0,1,0,,,0,2,317,32.54209445585216
1.0,2.0,282,1,4.0,,0,0,0.0,0.0,7,1,40,35.52908966461328
1.0,1.0,94,1,1.0,4.0,1,201,4.0,2.0,4,2,293,28.97467488021903
1.0,1.0,76,1,2.0,8.0,2,102,,,4,2,2,31.164955509924713
1.0,1.0,208,1,1.0,,1,0,0.0,0.0,4,2,269,34.37371663244353
65.0,8639.0,17,1,1.0,,0,0,,,0,1,2,38.015058179329216
1.0,2.0,210,1,4.0,,1,0,0.0,0.0,0,1,0,33.27583846680356
1.0,2.0,358,1,2.0,,1,0,0.0,0.0,0,2,42,35.649555099247095
1.0,2.0,504,1,2.0,,2,0,0.0,2.0,4,2,59,31.123887748117728
1.0,1.0,121,1,2.0,8.0,0,102,,,1,1,332,34.072553045858996
1.0,78.0,635,1,4.0,,1,0,,,4,1,607,35.46338124572211
3.0,282.0,446,1,4.0,,1,0,0.0,0.0,7,1,96875,34.08898015058179
1.0,2.0,13,1,7.0,,0,0,,,4,1,56,37.83709787816564
1.0,2.0,38,1,2.0,3.0,0,0,,,4,2,81,32.84599589322382
1.0,2.0,40,1,4.0,3.0,0,0,,,0,2,60,36.18617385352498
1.0,1.0,151,1,2.0,,0,0,0.0,0.0,4,1,326,33.190965092402465
36.0,20665.0,699,1,1.0,,0,0,,,4,1,0,34.25872689938399
1.0,2.0,58,1,7.0,,1,0,0.0,0.0,4,2,0,34.01779603011636
1.0,2.0,77,1,7.0,3.0,0,102,,,4,1,27,32.57494866529774
1.0,3910.0,167,1,7.0,,1,0,,,0,2,0,32.32032854209446
1.0,2.0,81,1,4.0,,0,0,,,0,2,0,32.84325804243669
1.0,87.0,80,1,4.0,,0,0,,,1,2,629,30.833675564681727
1.0,1.0,42,1,1.0,,1,0,,,0,1,2,35.38672142368241
1.0,1.0,32,1,1.0,4.0,0,0,,,4,2,297,32.328542094455855
1.0,2.0,123,1,7.0,3.0,1,0,0.0,0.0,4,2,1,33.11430527036276
1.0,35.0,193,1,7.0,2.0,1,0,3.0,4.0,4,2,55,36.16427104722793
1.0,1.0,72,1,2.0,,1,0,0.0,0.0,4,2,56,35.107460643394944
1.0,1.0,63,1,7.0,8.0,1,0,,,1,2,128,33.25119780971937
1.0,1.0,172,1,4.0,,0,0,,,0,2,2,36.19164955509925
9.0,1714908.0,4,1,4.0,,1,0,0.0,0.0,1,2,126486,32.79123887748118
1.0,2.0,14,0,7.0,,0,0,,,0,2,56,59.3429158110883
1.0,2.0,771,1,4.0,8.0,3,0,0.0,0.0,0,2,65,33.71937029431896
1.0,1.0,57,1,1.0,,0,0,,,4,2,334,33.492128678987
1.0,1.0,515,1,2.0,,3,0,3.0,3.0,0,1,257,32.687200547570164
1.0,2.0,104,1,4.0,,0,0,,,0,2,0,33.16084873374401
1.0,2.0,176,1,7.0,,1,0,,,4,2,64,34.8911704312115
1.0,2.0,82,1,2.0,,0,0,0.0,0.0,0,2,31,34.73237508555784
1.0,2.0,13,0,1.0,8.0,0,0,,,1,1,69,37.34428473648186
1.0,2.0,117,1,4.0,,1,0,0.0,0.0,4,1,128,33.65366187542779
1.0,2.0,12,1,4.0,3.0,0,0,5.0,3.0,0,2,0,35.761806981519506
1.0,1.0,933,1,2.0,,3,0,0.0,0.0,0,2,2,34.29705681040383
,,21,0,7.0,3.0,0,0,,,1,2,0,33.6290212183436
12.0,1966031.0,7,1,1.0,,1,102,,,4,2,338,32.93908281998631
1.0,2.0,297,1,2.0,,0,0,,,4,1,33,32.28473648186173
1.0,1.0,1156,1,2.0,3.0,2,0,0.0,2.0,1,2,326,31.964407939767284
1.0,2.0,56,1,2.0,,0,0,,,0,2,27,31.62217659137577
1.0,2.0,96,1,4.0,,0,0,,,0,2,1,35.32922655715264
1.0,26.0,58,1,7.0,4.0,1,0,,,4,2,387,33.68925393566051
1.0,2.0,59,1,4.0,,0,0,,,0,2,1,36.04106776180697
1.0,1.0,21,1,7.0,,0,0,,,7,2,253,32.25188227241616
1.0,15.0,0,1,7.0,3.0,0,0,,,1,1,0,33.190965092402465
1.0,1.0,229,1,4.0,2.0,1,0,4.0,4.0,4,2,0,32.19164955509925
1.0,2.0,13,1,7.0,8.0,0,129,,,1,2,53,32.610540725530456
3.0,392.0,71,1,4.0,8.0,0,0,,,1,2,46013,35.54277891854894
65.0,1711731.0,125,1,4.0,4.0,0,0,,,0,1,0,31.520876112251887
1.0,2.0,602,1,4.0,,1,0,0.0,0.0,0,2,38,31.679671457905545
1.0,44.0,1287,1,7.0,,1,0,0.0,0.0,0,1,53187,31.096509240246405
1.0,1.0,29,0,7.0,,0,0,,,6,2,338,31.64134154688569
9.0,1896.0,37,1,1.0,6.0,4,0,0.0,3.0,1,2,528400,35.38124572210815
1.0,2.0,90,1,7.0,4.0,1,0,,,4,2,53,32.71184120465435
1.0,2.0,11,1,7.0,3.0,0,1,,,6,2,1173072,32.616016427104725
1.0,1161007.0,31,1,2.0,8.0,0,0,,,4,1,416,33.79876796714579
1.0,144.0,11,1,7.0,,0,0,,,4,2,852,50.57905544147843
1.0,2.0,18,1,7.0,6.0,1,0,0.0,0.0,4,2,48216,31.24161533196441
9.0,4924154.0,86,1,1.0,8.0,1,0,,,6,1,56,37.16632443531827
1.0,2.0,333,1,4.0,3.0,1,0,,,4,2,54,38.116358658453116
1.0,1.0,35,0,7.0,,0,0,,,1,1,1859,31.47980835044491
1.0,2.0,158,1,2.0,,1,0,0.0,0.0,4,1,1173072,34.496919917864474
1.0,1.0,50,1,1.0,6.0,0,200,,,7,2,93,33.15263518138261
1.0,2.0,279,1,7.0,6.0,1,0,0.0,0.0,4,1,31,31.572895277207394
1.0,1.0,7,1,2.0,,0,0,,,4,1,1070,36.177960301163594
1.0,1.0,9,0,7.0,4.0,0,0,,,4,2,2,35.61670088980151
1.0,2.0,26,1,4.0,,0,0,,,0,2,49,42.16016427104722
1.0,2.0,31,1,7.0,8.0,1,0,4.0,0.0,4,2,55,41.58795345653662
1.0,140.0,78,1,4.0,3.0,0,0,,,4,2,836,39.13483915126626
1.0,2.0,242,1,4.0,,1,0,,,4,2,81,34.94318959616701
1.0,1.0,261,1,2.0,8.0,1,0,,,1,1,319,34.332648870636554
1.0,99.0,220,1,7.0,4.0,1,0,,,4,1,671,33.61806981519507
1.0,2.0,495,1,4.0,,1,0,4.0,4.0,1,2,0,32.33401779603012
1.0,2.0,112,1,2.0,,1,0,,,4,2,0,97.67008898015058
1.0,1.0,33,1,1.0,,1,0,,,0,1,213,38.31622176591376
1.0,2.0,346,1,2.0,3.0,0,0,0.0,0.0,4,2,34,35.950718685831625
1.0,2.0,68,1,2.0,4.0,1,1,,,0,2,81,40.53388090349076
1.0,2.0,90,1,1.0,,0,0,,,0,2,55,31.597535934291578
,,279,1,7.0,,0,0,0.0,0.0,4,1,328,30.573579739904176
1.0,2.0,315,1,2.0,8.0,0,0,,,0,2,20,34.75975359342916
1.0,2.0,1525,1,4.0,,1,0,0.0,0.0,4,1,56,35.38672142368241
1.0,2.0,411,1,7.0,3.0,1,0,0.0,2.0,4,2,69,39.19780971937029
1.0,2.0,75,1,4.0,6.0,1,0,0.0,0.0,0,2,67,37.70294318959617
1.0,2.0,11,0,7.0,5.0,0,0,,,6,2,5322,35.14031485284052
1.0,2.0,1184,1,2.0,,1,0,0.0,1.0,1,2,49,31.630390143737174
1.0,87.0,338,1,4.0,3.0,1,0,0.0,2.0,1,2,131,33.72758384668035
1.0,123.0,56,1,7.0,1.0,0,0,4.0,3.0,1,2,779,36.07939767282683
1.0,1.0,197,1,4.0,6.0,2,200,,,4,2,2,32.03832991101985
1.0,1.0,78,1,4.0,,2,0,0.0,0.0,4,2,0,35.249828884325794
1.0,2.0,7,1,1.0,8.0,1,1,,,4,2,0,55.181382614647504
1.0,2.0,16,1,1.0,,0,0,,,4,2,53,36.5284052019165
1.0,1.0,19,1,2.0,4.0,0,0,,,0,1,310,36.898015058179325
1.0,2.0,187,1,4.0,3.0,1,0,,,4,1,63,32.134154688569474
1.0,1.0,55,1,2.0,4.0,0,0,,,4,2,250,32.82409308692677
1.0,2.0,392,1,2.0,,1,0,,,0,1,2147,35.624914442162904
1.0,1.0,30,0,1.0,6.0,0,0,,,0,1,0,31.709787816564003
1.0,2.0,47,1,4.0,,1,0,0.0,0.0,0,2,0,34.171115674195754
1.0,2.0,274,1,7.0,8.0,0,0,,,0,2,1,36.63791923340178
1.0,2.0,33,1,4.0,3.0,2,0,3.0,2.0,4,2,53,36.780287474332646
1.0,1.0,307,1,7.0,,0,0,,,0,1,128,34.338124572210816
1.0,2.0,26,0,7.0,,0,1,,,1,2,1,37.23750855578371
1.0,2.0,507,1,2.0,5.0,1,0,0.0,0.0,4,2,61,31.47433264887064
1.0,2.0,1292,1,4.0,,1,0,,,0,1,1,34.573579739904176
1.0,38.0,27,0,7.0,1.0,0,0,,,4,2,0,32.709103353867214
3.0,392.0,7417,1,7.0,,3,0,,,0,1,67617,38.27789185489391
1.0,2.0,99,1,4.0,3.0,1,0,,,4,2,60,31.55920602327173
1.0,1.0,43,1,2.0,3.0,1,0,3.0,3.0,4,2,189,33.4839151266256
1.0,1.0,203,1,1.0,,0,0,,,4,1,110,34.168377823408626
1.0,2.0,146,1,3.0,,1,0,,,1,2,0,32.23819301848049
1.0,2.0,1463,1,2.0,,0,0,0.0,0.0,4,1,1173072,28.522929500342237
1.0,2.0,58,1,2.0,,1,0,,,1,2,49,35.978097193702936
1.0,2.0,20,0,7.0,4.0,0,0,,,4,1,1,42.031485284052025
1.0,1.0,185,1,7.0,,1,0,,,0,2,258,31.159479808350444
1.0,2.0,133,1,1.0,3.0,1,0,,,0,2,0,35.49075975359343
1.0,2.0,473,1,2.0,,0,0,,,0,1,1,30.806297056810408
1.0,2.0,58,1,2.0,,0,1,,,1,1,65,37.03764544832307
1.0,2.0,50,1,7.0,,0,0,,,6,2,1,36.01095140314853
1.0,1.0,136,1,2.0,,0,0,0.0,0.0,4,1,772,35.972621492128674
1.0,1.0,459,1,4.0,,1,0,,,4,1,263,34.30527036276523
1.0,2.0,4,1,4.0,,1,102,0.0,0.0,4,2,60,37.65366187542779
1.0,1.0,105,1,2.0,,0,0,,,0,1,326,33.68925393566051
1.0,1.0,17,1,7.0,3.0,1,0,2.0,2.0,1,1,10239,38.050650239561946
,,49,1,7.0,,2,0,0.0,0.0,4,2,0,32.229979466119104
1.0,1.0,122,1,1.0,2.0,0,0,,,4,1,290,43.49075975359342
1.0,1.0,56,1,2.0,3.0,1,102,,,4,1,7948,32.56673511293634
1.0,1.0,145,1,4.0,,1,0,,,4,1,215,34.078028747433265
1.0,2.0,177,1,4.0,,1,0,,,4,2,0,34.92676249144421
1.0,2.0,8,1,4.0,,0,0,,,0,2,68,42.61464750171115
1.0,1.0,135,1,4.0,,1,102,,,4,1,137,35.90691307323751
1.0,167.0,54,1,1.0,,3,0,0.0,0.0,7,1,0,45.522245037645455
1.0,2.0,97,1,2.0,3.0,0,0,,,4,2,40,37.3305954825462
1.0,2.0,457,1,4.0,,1,0,,,1,1,33,37.39082819986311
1.0,158.0,4360,1,4.0,,2,0,3.0,3.0,4,1,914,32.64613278576318
1.0,2.0,10,1,7.0,3.0,0,0,,,4,2,1,36.511978097193705
1.0,1.0,287,1,7.0,3.0,1,0,4.0,4.0,0,2,250,31.31006160164271
,,376,1,4.0,,0,0,0.0,0.0,4,1,5,30.17659137577002
1.0,2.0,288,1,2.0,3.0,1,0,,,4,1,56,33.489390828199866
1.0,2.0,46,1,7.0,2.0,0,0,0.0,2.0,4,2,40,43.0362765229295
1.0,2.0,109,1,2.0,4.0,0,102,4.0,2.0,1,2,53,31.969883641341546
1.0,2.0,76,1,4.0,4.0,2,201,5.0,3.0,4,2,61,34.913073237508556
1.0,1.0,20,1,2.0,,0,0,,,0,2,297,32.930869267624914
1.0,2.0,48,1,4.0,2.0,0,0,,,1,2,53,32.16974674880219
1.0,2.0,356,1,2.0,3.0,1,102,,,0,1,40,30.992470910335392
1.0,2.0,294,1,4.0,,3,0,0.0,0.0,0,1,65,35.704312114989726
1.0,61.0,141,1,1.0,3.0,1,0,,,4,2,54,32.394250513347025
1.0,2.0,201,1,4.0,,3,0,,,0,2,1,30.647501711156746
1.0,1.0,17,1,7.0,1.0,0,0,,,4,2,2,36.303901437371664
1.0,2.0,224,1,4.0,8.0,2,200,4.0,4.0,1,2,56,30.921286789869953
1.0,147.0,165,1,4.0,3.0,1,0,,,4,2,863,36.30116358658453
1.0,2.0,373,1,4.0,,1,0,,,0,1,60,32.498288843258045
1.0,2.0,74,1,7.0,,0,0,,,4,1,1,36.268309377138955
1.0,2.0,104,1,4.0,,0,0,,,4,1,1,34.81998631074607
4.0,173.0,39,0,7.0,8.0,0,0,,,1,2,136266,31.843942505133466
1.0,2.0,31,1,7.0,3.0,1,0,2.0,1.0,4,2,56,34.24777549623545
1.0,2.0,23,1,1.0,,1,0,,,4,2,0,34.3025325119781
1.0,1.0,25,1,4.0,,0,0,0.0,0.0,0,2,555,33.73032169746749
1.0,2.0,148,1,4.0,,0,0,2.0,2.0,0,1,2126,29.68104038329911
1.0,1.0,18,0,7.0,,0,0,,,2,1,269,33.204654346338124
1.0,2.0,12,0,7.0,,1,0,0.0,0.0,4,1,0,32.07392197125257
1.0,1.0,88,1,1.0,,1,0,0.0,0.0,1,2,236,35.1129363449692
1.0,2.0,105,1,1.0,,0,0,,,0,1,1,41.08145106091718
65.0,1712375.0,22,1,7.0,1.0,1,0,,,0,2,9772,32.84052019164955
1.0,2.0,182,1,7.0,3.0,1,0,0.0,0.0,4,1,1173072,29.883641341546888
1.0,153.0,238,1,1.0,,1,0,,,4,1,888,32.580424366872
1.0,2.0,754,1,7.0,,0,0,,,0,1,1,33.158110882956876
10.0,273.0,19,1,2.0,8.0,0,1,,,2,2,219,33.42368240930869
1.0,2.0,61,1,7.0,5.0,1,0,1.0,1.0,0,2,64,32.31485284052019
